"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"08-04-23 / 07:46 PM","Terrace Suites","7E-27","BR1","3","703.01"
"08-04-23 / 02:27 PM","Standing Room Only","Standing Room Only","","1","423.89"
"08-04-23 / 02:27 PM","Field","D","11","2","2565"
"08-04-23 / 02:27 PM","Plaza Level","202","1","3","534.47"
"08-04-23 / 02:27 PM","Lower Perch","4NE-8","BR1","1","566.72"
"08-04-23 / 02:27 PM","Middle Level","314","7","1","384.75"
"08-04-23 / 02:27 PM","Middle Level","305","19","2","442.32"
"08-04-23 / 02:27 PM","Plaza Level","212","3","3","601.93"
"08-04-23 / 02:27 PM","Standing Room Only","400 Level","","2","427.5"
"08-04-23 / 02:27 PM","Standing Room Only","200 Level","","2","812.25"
"08-04-23 / 02:27 PM","Plaza Level","203","1","2","437.71"
"08-04-23 / 02:27 PM","Plaza Level","203","9","2","414.68"
"08-04-23 / 02:27 PM","Upper Level","504","14","2","373.21"
"08-04-23 / 02:27 PM","Club Lower Level","C108","3","2","902.15"
"08-04-23 / 02:27 PM","Club Plaza Level","C242","15","2","1368"
"08-04-23 / 02:27 PM","Executive Suites","2NE-1","1","3","1039"
"08-04-23 / 02:27 PM","Plaza Level","200","17","2","855"
"08-04-23 / 02:27 PM","Level 1 Suites","1W-D","BR1","1","1977.23"
"08-04-23 / 06:53 AM","Plaza Level","212","19","2","474.57"
"08-04-23 / 06:53 AM","Field","A","4","3","3133.1"
"08-04-23 / 06:53 AM","Standing Room Only","200 Level","","3","426.82"
"08-04-23 / 06:53 AM","Plaza Level","212","17","3","460.75"
"08-04-23 / 06:53 AM","Executive Suites","2SE-1","1","1","1899.52"
"08-04-23 / 06:53 AM","Plaza Level","203","7","2","460.75"
"08-04-23 / 02:41 AM","Upper Level","545","17","2","641.25"
"08-04-23 / 02:41 AM","Upper Level","550","4","2","437.71"
"08-04-23 / 02:41 AM","Plaza Level","212","10","3","552.9"
