"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"03-17-23 / 11:20 PM","Field","P","31","1","772.24"
"03-17-23 / 11:20 PM","Terrace Level","444","21","2","440.44"
"03-17-23 / 11:20 PM","Terrace Level","452","17","2","422.24"
"03-17-23 / 07:24 PM","Main Level","130","15","3","762.44"
"03-17-23 / 07:24 PM","Main Level","102","37","3","630"
"03-17-23 / 07:24 PM","Terrace Level","435","21","1","333"
"03-17-23 / 03:35 PM","Main Level","107","31","3","958.44"
"03-17-23 / 03:35 PM","Main Level","112","41","3","533.12"
"03-17-23 / 03:35 PM","Main Level","130","35","1","450"
"03-17-23 / 03:35 PM","Main Level","133","13","2","498.43"
"03-17-23 / 03:35 PM","Main Level","107","35","3","438.04"
"03-17-23 / 03:35 PM","Field","Q","32","2","582"
"03-17-23 / 03:35 PM","Main Level","109","25","2","400"
"03-17-23 / 03:35 PM","Terrace Level","403","6","1","315"
"03-17-23 / 03:35 PM","Club Level","208","8","1","765"
"03-17-23 / 12:21 PM","Field","H","5","1","894.73"
"03-17-23 / 12:21 PM","Main Level","104","26","1","414"
"03-17-23 / 12:21 PM","Ring of Honor","427","A","2","522"
"03-17-23 / 12:21 PM","Main Level","109","25","1","425"
"03-17-23 / 12:21 PM","Ring of Honor","434","A","2","317.59"
"03-17-23 / 12:21 PM","Field","F","25","2","450"
"03-17-23 / 12:21 PM","Main Level","123","31","1","377.99"
"03-17-23 / 12:21 PM","Club Level","241","2","2","370.8"
"03-17-23 / 12:21 PM","Field","M","4","1","997.5"
"03-17-23 / 12:21 PM","Field","L","3","2","1187.5"
"03-17-23 / 12:21 PM","Field","M","30","2","471.6"
"03-17-23 / 12:21 PM","Field","E","5","2","927"
"03-17-23 / 12:21 PM","Club Level","214","8","6","416.5"
"03-17-23 / 12:21 PM","Terrace Level","448","3","2","279.39"
"03-17-23 / 12:21 PM","Field","C","11","2","845.5"
"03-17-23 / 12:21 PM","Field","D","31","2","533.5"
"03-17-23 / 12:21 PM","Field","C","10","2","772.59"
"03-17-23 / 12:21 PM","Club Level","217","2","2","361.23"
"03-17-23 / 12:21 PM","Main Level","134","16","2","360"
"03-17-23 / 12:21 PM","Terrace Level","421","20","2","273"
"03-17-23 / 12:21 PM","Field","K","21","2","476.51"
"03-17-23 / 12:21 PM","Main Level","131","","2","398.75"
"03-17-23 / 12:21 PM","Main Level","109","37","2","427.5"
"03-17-23 / 12:21 PM","Main Level","103","24","1","324"
"03-17-23 / 12:21 PM","Main Level","102","41","1","261"
"03-17-23 / 12:21 PM","Terrace Level","414","1","2","336.7"
"03-17-23 / 12:21 PM","Main Level","118","9","1","378"
"03-17-23 / 12:21 PM","Main Level","119","31","2","450"
"03-17-23 / 12:21 PM","Ring of Honor","443","B","1","270"
"03-17-23 / 12:21 PM","Club Level","231","6","2","360"
"03-17-23 / 12:21 PM","Main Level","132","15","1","566.44"
