"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"03-09-24 / 06:48 AM","Floor","PG1","4","2","667.22"
"03-09-24 / 06:48 AM","Floor","PG7","7","2","624.38"
"03-09-24 / 06:48 AM","Level 100","130","DD","2","391.87"
"03-09-24 / 06:48 AM","Level 400","422","B","2","364.88"
"03-09-24 / 06:48 AM","Level 600","633","A","4","582.75"
"03-09-24 / 06:48 AM","Level 100","131","S","4","403.76"
"03-09-24 / 06:48 AM","Level 100","120","Q","2","416.25"
"03-09-24 / 06:48 AM","Level 100","130","Y","2","391.87"
"03-09-24 / 06:48 AM","Floor","PF1","17","1","1070.39"
"03-09-24 / 06:48 AM","Level 100","104","M","2","912.99"
"03-09-24 / 06:48 AM","Level 100","120","P","2","424.58"
"03-09-24 / 06:48 AM","Floor","PH3","19","1","832.5"
"03-09-24 / 06:48 AM","Level 600","634","N","2","582.75"
"03-09-24 / 06:48 AM","Level 600","617","G","2","541.12"
"03-09-24 / 06:48 AM","Level 600","638","G","2","749.25"
"03-09-24 / 06:48 AM","Level 400","430","K","3","349.65"
"03-09-24 / 06:48 AM","Level 600","616","Q","3","555.34"
"03-09-24 / 01:26 AM","Level 600","644","A","3","532.8"
"03-09-24 / 01:26 AM","Floor","PG4","15","3","914.92"
"03-09-24 / 01:26 AM","Level 100","121","FF","2","298.07"
"03-09-24 / 01:26 AM","Level 100","119A","G","3","425.82"
"03-09-24 / 01:26 AM","Level 100","131","L","2","394.08"
"03-09-24 / 01:26 AM","Level 100","121","Z","2","347.87"
"03-09-24 / 01:26 AM","Level 100","119B","Y","3","465.44"
"03-08-24 / 08:13 PM","Floor","PD1","5","1","728.07"
"03-08-24 / 08:13 PM","Floor","PG1","17","2","579.91"
"03-08-24 / 08:13 PM","Level 100","119A","H","1","404.58"
"03-08-24 / 08:13 PM","Level 100","119A","","4","379.09"
"03-08-24 / 08:13 PM","Floor","PG4","","6","974.63"
"03-08-24 / 08:13 PM","Level 400","421","p","2","289.16"
"03-08-24 / 08:13 PM","Level 100","130","V","2","298.07"
"03-08-24 / 08:13 PM","Floor","PG4","4","1","972.63"
"03-08-24 / 08:13 PM","Level 400","422","","3","258.68"
"03-08-24 / 08:13 PM","Level 600","641","D","4","313.85"
"03-08-24 / 08:13 PM","Level 100","106","J","2","706.79"
"03-08-24 / 02:53 PM","Level 100","130","W","3","348.85"
"03-08-24 / 02:53 PM","Level 100","131","H","3","465.44"
"03-08-24 / 02:53 PM","Level 100","121","M","1","263.99"
"03-08-24 / 02:53 PM","Level 400","429","Q","2","312.76"
"03-08-24 / 02:53 PM","Level 400","429","G","3","343.56"
"03-08-24 / 02:53 PM","Floor","PA1","8","2","591.41"
"03-08-24 / 02:53 PM","Floor","PG7","19","2","680.87"
"03-08-24 / 02:53 PM","Level 100","131","M","2","330.04"
"03-08-24 / 02:53 PM","Floor","PH6","14","3","696.35"
"03-08-24 / 02:53 PM","Level 400","431","J","1","356.31"
"03-08-24 / 02:53 PM","Level 600","614","G","2","646.85"
"03-08-24 / 02:53 PM","Level 600","614","J","2","611.89"
