"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-06-24 / 01:19 PM","Field","General Admission Entrance J","","3","881.97"
"07-06-24 / 01:19 PM","Lower Tier","120","26","1","831.67"
"07-06-24 / 01:19 PM","Lower Tier","129","16","4","849.34"
"07-06-24 / 01:19 PM","Lower Tier","129","12","1","793.78"
"07-06-24 / 01:19 PM","Lower Tier","104","1","1","749.67"
"07-06-24 / 01:19 PM","Field","General Admission Entrance G","","3","740.85"
"07-06-24 / 01:19 PM","Field Seating","27","2","2","722.43"
"07-06-24 / 01:19 PM","Upper Tier","428","17","3","705.58"
"07-06-24 / 01:19 PM","Lower Tier","108","13","2","698.34"
"07-06-24 / 01:19 PM","Lower Tier","127","10","1","701.16"
"07-06-24 / 01:19 PM","Upper Tier","407","23","2","635.01"
"07-06-24 / 01:19 PM","Upper Tier","416","4","4","574.58"
"07-06-24 / 01:19 PM","Lower Tier","122","18","1","536.5"
"07-06-24 / 01:19 PM","Upper Tier","418","22","2","529.18"
"07-06-24 / 01:19 PM","Lower Tier","105","13","1","516.15"
"07-06-24 / 01:19 PM","Lower Tier","121","1","1","446.39"
"07-06-24 / 01:19 PM","Lower Tier","104","10","1","449.55"
"07-06-24 / 01:19 PM","Lower Tier","125","28","1","436.57"
"07-06-24 / 01:19 PM","Upper Tier","417","25","2","439.78"
"07-06-24 / 01:19 PM","Upper Tier","417","19","2","429.51"
"07-06-24 / 01:19 PM","Upper Tier","416","9","4","417.19"
"07-06-24 / 01:19 PM","Upper Tier","401","16","1","396.88"
"07-06-24 / 01:19 PM","Upper Tier","417","8","2","396.33"
"07-06-24 / 01:19 PM","Field Seating","26","4","1","391.28"
"07-06-24 / 01:19 PM","Lower Tier","117","23","1","391.28"
"07-06-24 / 01:19 PM","Upper Tier","416","5","2","391.12"
"07-06-24 / 01:18 PM","Upper Tier","424","27","1","357.98"
"07-06-24 / 01:18 PM","Upper Tier","407","17","1","352.79"
"07-06-24 / 01:18 PM","Upper Tier","417","22","2","335.03"
"07-06-24 / 01:18 PM","Upper Tier","416","7","2","342.38"
"07-06-24 / 01:18 PM","Lower Tier","119","6","2","919.83"
"07-06-24 / 01:18 PM","Lower Tier","119","23","6","886.53"
"07-06-24 / 01:18 PM","Lower Tier","124","9","4","860.99"
"07-06-24 / 01:18 PM","Lower Tier","120","24","2","883.09"
"07-06-24 / 01:18 PM","Lower Tier","111","18","1","370.16"
"07-06-24 / 01:18 PM","Lower Tier","104","4","1","484.2"
"07-06-24 / 01:18 PM","Upper Tier","402","24","1","454.68"
"07-06-24 / 01:18 PM","Upper Tier","409","5","1","365.04"
"07-06-24 / 01:18 PM","Lower Tier","102","6","2","698.8"
