"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"11-01-24 / 09:22 AM","Terrace 600-Level","605","","2","1719.13"
"11-01-24 / 09:22 AM","Loge 400-Level","449","3","2","1763.51"
"11-01-24 / 09:22 AM","Terrace 600-Level","632","","2","1884.22"
"11-01-24 / 09:22 AM","Street 200-Level","204","9","4","1787.32"
"11-01-24 / 09:22 AM","Street 100-Level","113","2","4","6783.21"
"11-01-24 / 09:22 AM","Loge 400-Level","449","6","4","1720.5"
"11-01-24 / 09:22 AM","Street 200-Level","248","6","2","1849.54"
"11-01-24 / 09:22 AM","Street 100-Level","103","15","1","2055.44"
"11-01-24 / 09:22 AM","Street 200-Level","249","12","4","1555.94"
"11-01-24 / 04:23 AM","Terrace 600-Level","631","","2","1828.03"
"11-01-24 / 04:22 AM","Loge 400-Level","437","9","1","2955.38"
"11-01-24 / 04:22 AM","Terrace 600-Level","636","14","1","2361.25"
"11-01-24 / 04:22 AM","Street 200-Level","225","7","1","4124.21"
"11-01-24 / 04:22 AM","Street 200-Level","224","7","1","4336.49"
"11-01-24 / 04:22 AM","Street 100-Level","151","33","4","3653.75"
"11-01-24 / 04:22 AM","Street 100-Level","151","29","1","3221.25"
"11-01-24 / 04:22 AM","Street 200-Level","216","9","2","4089.24"
"11-01-24 / 04:22 AM","Field","FL J","19","2","4994.95"
"10-31-24 / 10:06 PM","Field","FL Q","3","1","7070.7"
"10-31-24 / 10:05 PM","Terrace 600-Level","610","17","2","3882.25"
"10-31-24 / 10:05 PM","Street 100-Level","151","30","4","3286.99"
"10-31-24 / 10:05 PM","Street 200-Level","210","2","2","5951.17"
"10-31-24 / 10:05 PM","Field","FL H","2","1","5452.88"
"10-31-24 / 10:05 PM","Street 100-Level","108","19","4","3840.23"
"10-31-24 / 10:05 PM","Loge 400-Level","443","2","4","3725.38"
"10-31-24 / 10:05 PM","Field","FL E","13","1","3329.6"
"10-31-24 / 10:05 PM","Terrace 600-Level","608","6","3","2865.43"
"10-31-24 / 10:05 PM","Loge 400-Level","445","1","2","3162.67"
"10-31-24 / 10:05 PM","Street 100-Level","105","10","2","3005.79"
"10-31-24 / 10:05 PM","Terrace 600-Level","628","22","1","2515.82"
"10-31-24 / 10:05 PM","Terrace 600-Level","614","20","1","2508.03"
"10-31-24 / 10:05 PM","Terrace 600-Level","609","17","2","2582.63"
"10-31-24 / 10:05 PM","Terrace 600-Level","Terrace 600-Level","","2","2177.68"
"10-31-24 / 10:05 PM","Loge 400-Level","433","2","2","3271.52"
"10-31-24 / 10:05 PM","Street 200-Level","205","13","2","2866.3"
"10-31-24 / 10:05 PM","Loge 400-Level","451","","4","2775"
"10-31-24 / 10:05 PM","Loge 300-Level","306","5N","2","2763.07"
"10-31-24 / 10:05 PM","Loge 300-Level","318","2","2","4653.68"
"10-31-24 / 10:05 PM","Terrace 600-Level","645","15","1","2311.58"
"10-31-24 / 10:05 PM","Field","FL D","10","2","6119.93"
"10-31-24 / 10:05 PM","Terrace 600-Level","605","3","1","2219.08"
"10-31-24 / 10:05 PM","Terrace 600-Level","644","16","1","2588.5"
"10-31-24 / 10:04 PM","Street 100-Level","142","","4","6077.25"
"10-31-24 / 10:04 PM","Terrace 600-Level","608","13","4","3781.46"
"10-31-24 / 10:04 PM","Terrace 600-Level","606","15N","1","2621.54"
"10-31-24 / 10:04 PM","Street 100-Level","144","23","1","3712.12"
"10-31-24 / 10:04 PM","Field","FL P","25","1","3894.44"
"10-31-24 / 10:04 PM","Terrace 600-Level","608","8","2","5503.75"
"10-31-24 / 04:31 PM","Terrace 600-Level","624","19","1","2667.73"
"10-31-24 / 04:31 PM","Field","FL M","5","1","10406.25"
"10-31-24 / 04:31 PM","Street 100-Level","142","1","2","5826.67"
"10-31-24 / 04:31 PM","Field","FL N","21","2","4160"
"10-31-24 / 04:31 PM","Field","FL N","20","1","4097.74"
"10-31-24 / 04:31 PM","Field","FL Q","25","1","3697.25"
"10-31-24 / 04:31 PM","Street 200-Level","237","9","2","3775.64"
"10-31-24 / 04:31 PM","Field","FL J","","2","3835.86"
"10-31-24 / 04:31 PM","Street 100-Level","116","7","1","2909.59"
"10-31-24 / 04:31 PM","Street 100-Level","117","15","2","3511.78"
"10-31-24 / 04:31 PM","Terrace 600-Level","613","3","4","2662.34"
"10-31-24 / 04:31 PM","Terrace 600-Level","624","27","2","2665.87"
"10-31-24 / 04:31 PM","Loge 400-Level","404","2","2","2590.67"
"10-31-24 / 04:31 PM","Terrace 600-Level","633","13","2","2541.01"
"10-31-24 / 04:31 PM","Loge 400-Level","446","6","1","2140.84"
"10-31-24 / 04:31 PM","Terrace 500-Level","536","4N","1","2589.08"
"10-31-24 / 04:31 PM","Loge 400-Level","435","4","2","3742.09"
"10-31-24 / 04:31 PM","Terrace 600-Level","610","17","2","2813.87"
"10-31-24 / 04:31 PM","Loge 400-Level","435","5","1","3630.62"
"10-31-24 / 04:31 PM","Field","FL A","10","2","5658.96"
"10-31-24 / 04:31 PM","Street 100-Level","151","30","4","3580.63"
"10-31-24 / 04:31 PM","Field","FL Q","18","3","5177.87"
"10-31-24 / 04:31 PM","Terrace 500-Level","504","2","1","1852.31"
"10-31-24 / 04:31 PM","Street 200-Level","237","10","2","3697.02"
"10-31-24 / 04:31 PM","Street 200-Level","236","12","2","4486.27"
"10-31-24 / 04:31 PM","Field","FL F","13","1","3745.42"
"10-31-24 / 11:57 AM","Terrace 600-Level","643","15","3","3607.98"
"10-31-24 / 11:57 AM","Street 200-Level","244","8","2","3526.13"
"10-31-24 / 11:57 AM","Terrace 600-Level","637","16","2","2433.48"
"10-31-24 / 11:56 AM","Loge 400-Level","407","6","4","2045.45"
"10-31-24 / 11:56 AM","Street 100-Level","105","27","1","2023.81"
"10-31-24 / 11:56 AM","Field","FL C","7","5","3745.32"
"10-31-24 / 11:56 AM","Street 100-Level","143","4","2","4624.54"
"10-31-24 / 06:52 AM","Field","FL H","26","1","3911.08"
"10-31-24 / 06:52 AM","Street 100-Level","132","17","2","3703.79"
"10-31-24 / 06:52 AM","Terrace 500-Level","513","1","2","3234.28"
"10-31-24 / 06:52 AM","Terrace 600-Level","615","7","2","2545.78"
"10-31-24 / 06:52 AM","Field","FL N","16","2","5374.53"
"10-31-24 / 06:52 AM","Street 200-Level","217","2","1","3135.03"
"10-31-24 / 06:52 AM","Street 100-Level","145","19","1","3142.17"
"10-31-24 / 06:52 AM","Terrace 600-Level","610","17","2","3281"
"10-31-24 / 06:52 AM","Street 200-Level","213","7","2","4974.19"
"10-31-24 / 06:52 AM","Street 200-Level","210","2","4","4989.83"
"10-31-24 / 06:52 AM","Loge 400-Level","418","4","4","5069.09"
"10-31-24 / 06:52 AM","Street 100-Level","113","15","4","6743.25"
"10-31-24 / 06:52 AM","Loge 400-Level","434","9","2","5619.38"
"10-30-24 / 07:29 PM","Field","FL C","7","2","5946.94"
"10-30-24 / 07:29 PM","Street 200-Level","215","5","2","3982.84"
"10-30-24 / 07:29 PM","Terrace 600-Level","619","24","4","3051.01"
"10-30-24 / 07:29 PM","Loge 400-Level","447","11","2","2828.28"
"10-30-24 / 07:29 PM","Field","FL G","33","3","5547"
"10-30-24 / 07:29 PM","Street 200-Level","216","12","2","4568.54"
"10-30-24 / 07:29 PM","Street 200-Level","216","5","3","5164.14"
"10-30-24 / 07:29 PM","Street 100-Level","111","20","3","4896.82"
"10-30-24 / 01:53 PM","Street 100-Level","109","5","1","3744.58"
"10-30-24 / 01:53 PM","Terrace 600-Level","619","16","2","3234.52"
"10-30-24 / 01:53 PM","Loge 400-Level","433","2","2","3426"
"10-30-24 / 01:53 PM","Loge 400-Level","406","10","2","2851.31"
"10-30-24 / 01:53 PM","Street 100-Level","136","6","1","3300.03"
"10-30-24 / 09:39 AM","Street 100-Level","110","3","1","3201.03"
