"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"05-27-23 / 07:29 PM","Field","11","7","1","3087.5"
"05-27-23 / 07:29 PM","Middle","206A","10","2","1463.53"
"05-27-23 / 12:58 PM","Field","11","","3","2525.4"
"05-27-23 / 12:58 PM","Lower","133","4","2","2720.38"
"05-27-23 / 12:58 PM","Field","4","","3","2502.86"
"05-27-23 / 12:58 PM","Lower","118","3","2","2876.79"
"05-27-23 / 10:14 AM","Lower","137","6","2","3321.2"
"05-27-23 / 07:58 AM","Lower","146","33","3","1319.23"
"05-27-23 / 07:58 AM","Field","8","24","2","2143.48"
"05-27-23 / 07:58 AM","Field","12","","4","2705.79"
"05-27-23 / 07:58 AM","Field","5","","4","1984.25"
"05-27-23 / 07:58 AM","Field","2","","2","2073.07"
"05-27-23 / 07:58 AM","Field","8","21","2","4275"
"05-27-23 / 07:58 AM","Lower","106","9","2","1289.76"
"05-27-23 / 07:58 AM","Middle","245A","2","1","1214.1"
"05-27-23 / 05:21 AM","Field","12","6","1","3847.5"
"05-27-23 / 05:21 AM","Field","4","","2","2435.21"
"05-27-23 / 05:21 AM","Suite Level 6 East","L6 S29","","1","2351.25"
"05-27-23 / 05:21 AM","Field","15","22","1","1907.5"
"05-27-23 / 05:21 AM","Field","2","","1","2182.67"
"05-27-23 / 05:21 AM","Field","4","22","4","2390.11"
"05-27-23 / 05:21 AM","Lower","126","5","1","2248.46"
"05-27-23 / 05:21 AM","Field","14","","4","2638.14"
"05-27-23 / 05:21 AM","Middle","225A","3","2","3386.01"
"05-27-23 / 05:21 AM","Lower","135","29","2","1923.75"
"05-27-23 / 05:21 AM","Upper","307","21","1","1154.25"
"05-27-23 / 05:21 AM","Upper","338","20","1","1440.3"
"05-27-23 / 02:08 AM","Field","11","","1","2375.19"
"05-27-23 / 02:08 AM","Middle","216","12","2","3599.38"
"05-27-23 / 02:08 AM","Upper","335","15","1","3334.5"
"05-26-23 / 10:17 PM","Lower","126","47","2","2705.79"
"05-26-23 / 10:17 PM","Upper","346","22","3","1808.32"
"05-26-23 / 10:17 PM","Upper","342","26","3","1614.24"
"05-26-23 / 10:17 PM","Upper","321","6","2","2560.72"
"05-26-23 / 06:22 PM","Middle","216","13","2","3426.08"
"05-26-23 / 06:22 PM","Suite Level 6 East","L6 S08","Barst","2","2375"
"05-26-23 / 06:22 PM","Lower","106","22","5","1319.23"
"05-26-23 / 06:22 PM","Lower","133","5","2","2852.85"
"05-26-23 / 06:22 PM","Lower","137","9","2","3138.14"
"05-26-23 / 06:22 PM","Lower","118","4","2","2826.92"
"05-26-23 / 06:22 PM","Lower","137","8","4","3575.61"
"05-26-23 / 06:22 PM","Lower","131","6","2","2757.76"
"05-26-23 / 06:22 PM","Lower","133","4","1","2545.05"
"05-26-23 / 06:22 PM","Lower","111C","22","2","3420"
"05-26-23 / 06:22 PM","Upper","330","8","2","2650.5"
"05-26-23 / 06:22 PM","Lower","106","24","4","1388.98"
"05-26-23 / 06:22 PM","Upper","306","26","1","1451.12"
"05-26-23 / 06:22 PM","Lower","146","39","2","1299.6"
"05-26-23 / 06:22 PM","Upper","306","14","2","1239.75"
"05-26-23 / 06:22 PM","Upper","346","19","4","1205.55"
"05-26-23 / 06:22 PM","Upper","346","22","2","1225"
"05-26-23 / 06:22 PM","Lower","131","7","2","2841.08"
"05-26-23 / 06:22 PM","Lower","115C","12","3","2991.64"
"05-26-23 / 06:22 PM","Lower","108","6","3","2530.8"
"05-26-23 / 06:22 PM","Upper","323","13","4","3199.45"
"05-26-23 / 06:22 PM","Upper","306","8","4","1803.86"
"05-26-23 / 06:22 PM","Upper","335","8","2","2955.25"
"05-26-23 / 06:22 PM","Middle","246A","6","2","1548.4"
"05-26-23 / 06:22 PM","Upper","309","22","1","1737.36"
"05-26-23 / 06:22 PM","Lower","146","12","2","1623.47"
"05-26-23 / 06:22 PM","Field","7","9","1","3420"
"05-26-23 / 06:22 PM","Upper","335","20","1","2009.25"
"05-26-23 / 06:22 PM","Lower","110","35","1","2479.5"
"05-26-23 / 06:22 PM","Lower","144","17","1","1795.5"
"05-26-23 / 06:22 PM","Field","14","27","1","3206.25"
"05-26-23 / 06:22 PM","Middle","234","6","2","3932.99"
"05-26-23 / 06:22 PM","Field","1","1","1","6488.6"
"05-26-23 / 06:22 PM","Lower","144","31","3","1857.34"
"05-26-23 / 02:20 PM","Lower","106","9","2","1488.18"
"05-26-23 / 02:20 PM","Lower","146","39","2","1299.6"
"05-26-23 / 11:06 AM","Lower","126","19","1","2565"
"05-26-23 / 11:06 AM","Suite Level 6 East","Suite Level 6 East","","3","1923.75"
"05-26-23 / 11:05 AM","Field","13","23","4","5204.67"
"05-26-23 / 11:05 AM","Field","5","3","2","5768.4"
"05-26-23 / 11:05 AM","Field","3","5","2","5434"
"05-26-23 / 11:05 AM","Upper","306","14","4","1802.96"
"05-26-23 / 11:05 AM","Field","1","17","2","3890.25"
"05-26-23 / 11:05 AM","Field","7","25","6","4525.14"
"05-26-23 / 08:38 AM","Suite Level 6 East","Suite Level 6 East","","2","2308.5"
"05-26-23 / 08:37 AM","Lower","121","8","1","2705.79"
"05-26-23 / 08:37 AM","Lower","133","7","3","2841.08"
"05-26-23 / 08:37 AM","Lower","106","45","2","1416.03"
"05-26-23 / 08:37 AM","Lower","123","1","1","2137.5"
"05-26-23 / 08:37 AM","Lower","129","14","2","2549.79"
"05-26-23 / 08:37 AM","Upper","307","3","2","2069.1"
"05-26-23 / 08:37 AM","Field","1","5","1","3676.5"
"05-26-23 / 06:24 AM","Lower","106","29","2","1461.13"
"05-26-23 / 06:24 AM","Field","15","22","1","4061.05"
"05-26-23 / 06:24 AM","Middle","209","5","2","2570.98"
"05-26-23 / 03:01 AM","Lower","146","44","2","1710"
"05-26-23 / 03:00 AM","Upper","323","26","2","2885.62"
"05-26-23 / 03:00 AM","Lower","144","29","1","1624.5"
"05-26-23 / 03:00 AM","Upper","345","26","2","2394.85"
"05-26-23 / 03:00 AM","Field","1","7","1","4360.5"
"05-26-23 / 03:00 AM","Upper","323","10","1","1881"
"05-25-23 / 11:03 PM","Suite Level 6 East","L6 S31","2","2","3078"
"05-25-23 / 11:03 PM","Upper","327","5W","2","2849.72"
"05-25-23 / 11:03 PM","Lower","126","30","2","4536.54"
"05-25-23 / 11:03 PM","Lower","124","43","2","3420"
"05-25-23 / 11:03 PM","Lower","113","19","4","6192.29"
"05-25-23 / 11:03 PM","Middle","235","9","2","2907"
"05-25-23 / 11:03 PM","Upper","335","23","4","4274.05"
"05-25-23 / 11:03 PM","Upper","336","18","1","1688.62"
"05-25-23 / 11:03 PM","Upper","322","22","1","1795.5"
"05-25-23 / 11:03 PM","Upper","310","11","3","2513.7"
"05-25-23 / 11:03 PM","Lower","131","33","2","3505.5"
"05-25-23 / 11:03 PM","Field","4","13","2","5020.54"
"05-25-23 / 11:03 PM","Field","9","2","3","4702.5"
"05-25-23 / 11:03 PM","Lower","111C","17","2","4719.27"
"05-25-23 / 11:03 PM","Upper","341","23","3","2443.88"
"05-25-23 / 11:03 PM","Upper","345","13","2","2907"
"05-25-23 / 11:03 PM","Field","4","","6","8122.5"
"05-25-23 / 11:03 PM","Lower","109","14","1","1906.65"
"05-25-23 / 11:03 PM","Upper","316","26","1","1881"
"05-25-23 / 11:03 PM","Lower","137","23","1","2565"
"05-25-23 / 11:03 PM","Upper","309","9","2","2287.98"
"05-25-23 / 06:31 PM","Lower","144","17","1","2736"
"05-25-23 / 06:30 PM","Middle","245A","7","2","2052"
"05-25-23 / 06:30 PM","Lower","128","31","2","3420"
"05-25-23 / 06:30 PM","Lower","112","17","4","6449.58"
"05-25-23 / 06:30 PM","Lower","123","25","3","4189.5"
"05-25-23 / 06:30 PM","Field","10","","2","4063.22"
"05-25-23 / 06:30 PM","Lower","Lower","","4","3762"
"05-25-23 / 06:30 PM","Middle","Middle","","4","3420"
"05-25-23 / 06:30 PM","Lower","142","25","1","2349.82"
"05-25-23 / 06:30 PM","Upper","Upper","","4","2565"
"05-25-23 / 06:30 PM","Lower","111C","18","2","4449.54"
"05-25-23 / 06:30 PM","Lower","115C","13","2","4401"
"05-25-23 / 06:30 PM","Middle","227B","10","1","1881"
"05-25-23 / 06:30 PM","Upper","309","24","1","1539"
"05-25-23 / 06:30 PM","Middle","228B","17","1","2009.25"
"05-25-23 / 06:30 PM","Upper","339","3","1","2291.74"
"05-25-23 / 02:30 PM","Lower","123","25","2","4189.5"
"05-25-23 / 02:30 PM","Lower","123","41","2","5244"
"05-25-23 / 02:30 PM","Upper","312","13","1","2137.5"
"05-25-23 / 02:30 PM","Field","13","22","5","4445.14"
"05-25-23 / 02:30 PM","Middle","226","13","4","4749.41"
"05-25-23 / 02:30 PM","Middle","227A","13","2","3762"
"05-25-23 / 02:30 PM","Upper","320","6","1","1624.5"
"05-25-23 / 02:30 PM","Upper","307","24","2","2234.4"
"05-25-23 / 02:30 PM","Middle","241","9","1","2342.22"
"05-25-23 / 02:30 PM","Upper","336","18","1","1581.75"
