"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"03-25-23 / 10:15 PM","100-Level","C115","30","1","1166.81"
"03-25-23 / 07:07 PM","300-Level","345","3","3","652.5"
"03-25-23 / 07:07 PM","400-Level","431","4","1","472.5"
"03-25-23 / 07:07 PM","400-Level","431","7","3","493.5"
"03-25-23 / 07:07 PM","100-Level","116","4","1","900"
"03-25-23 / 03:37 PM","100-Level","120","28","1","538.35"
"03-25-23 / 03:37 PM","300-Level","315","13A","3","715.5"
"03-25-23 / 03:37 PM","400-Level","430","9","3","470"
"03-25-23 / 03:37 PM","400-Level","431","6","3","540.5"
"03-25-23 / 01:01 PM","400-Level","437","12","3","675"
"03-25-23 / 09:03 AM","400-Level","420","6","2","493.5"
"03-25-23 / 09:03 AM","100-Level","120","33","4","535.5"
"03-25-23 / 07:23 AM","300-Level","345","3","4","1089"
"03-25-23 / 05:59 AM","100-Level","120","27","3","470"
"03-25-23 / 03:17 AM","100-Level","126","31","2","465.6"
"03-25-23 / 03:17 AM","100-Level","120","28","1","538.35"
"03-25-23 / 03:17 AM","100-Level","126","23","1","450"
"03-25-23 / 03:17 AM","East 200-Suite","E2028","1","4","899.1"
"03-25-23 / 03:17 AM","West 150-Suite","W1549","","2","1170"
"03-25-23 / 03:16 AM","Field","A4","10","2","2160"
"03-25-23 / 03:16 AM","100-Level","126","29","2","372.77"
"03-25-23 / 03:16 AM","100-Level","126","33","2","352.65"
"03-25-23 / 03:16 AM","100-Level","120","30","4","540"
"03-25-23 / 03:16 AM","100-Level","126","22","2","360.77"
"03-25-23 / 03:16 AM","100-Level","128","32","4","720"
"03-25-23 / 03:16 AM","100-Level","129","27","2","678.03"
"03-25-23 / 03:16 AM","100-Level","129","15","4","882"
"03-25-23 / 03:16 AM","100-Level","120","35","4","405"
"03-25-23 / 03:16 AM","100-Level","120","30","2","379.76"
"03-25-23 / 03:16 AM","100-Level","120","31","3","387.03"
"03-25-23 / 03:16 AM","100-Level","126","27","2","399.5"
"03-25-23 / 03:16 AM","100-Level","126","36","2","346.53"
"03-25-23 / 03:16 AM","100-Level","126","26","2","357.92"
"03-25-23 / 03:16 AM","100-Level","120","32","2","474.7"
"03-25-23 / 03:16 AM","Field","A6","1","4","949.4"
"03-25-23 / 03:16 AM","100-Level","139","2","2","1029.3"
"03-25-23 / 03:16 AM","100-Level","141","14","2","854.46"
"03-25-23 / 03:16 AM","100-Level","117","28","2","806.99"
"03-25-23 / 03:16 AM","300-Level","314","15","1","585"
"03-25-23 / 03:16 AM","100-Level","129","15","2","719.1"
"03-25-23 / 03:16 AM","400-Level","409","7","1","577.15"
"03-25-23 / 03:16 AM","Field","A7","35","4","910.47"
"03-25-23 / 03:16 AM","Field","A10","5","2","1044.34"
"03-25-23 / 03:16 AM","Field","A10","6","2","951.3"
