"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"02-22-24 / 08:16 PM","Middle Tier","431 1","8","1","707.63"
"02-22-24 / 08:16 PM","Middle Tier","401","I","1","350.18"
"02-22-24 / 03:36 PM","Middle Tier","429 1","14","4","865.61"
"02-20-24 / 08:58 PM","Middle Tier","404","12","2","629.1"
"02-20-24 / 08:58 PM","Upper Tier","630 1","34","2","517.31"
"02-18-24 / 11:33 PM","Middle Tier","Middle Tier","","1","446.68"
"02-18-24 / 08:19 AM","Upper Tier","632 1","11","4","757.83"
"02-16-24 / 05:44 PM","Upper Tier","604 2","F","2","354.3"
"02-16-24 / 04:13 AM","Lower Tier","125 2","","2","756"
"02-16-24 / 12:16 AM","Arena Floor","B4","F","2","1079.67"
"02-15-24 / 08:06 PM","Middle Tier","401","5","1","370.43"
"02-14-24 / 10:24 PM","Lower Tier","146 2","50","2","398.68"
"02-14-24 / 06:33 PM","Upper Tier","Upper Tier","","1","371.68"
"02-14-24 / 06:33 PM","Lower Tier","110 1","18","2","839.7"
"02-14-24 / 06:33 PM","Lower Tier","125 1","3","2","783"
"02-14-24 / 05:11 AM","Lower Tier","125 1","5","2","765"
"02-13-24 / 06:14 PM","Arena Floor","B4","F","2","1084.71"
"02-13-24 / 06:14 PM","Middle Tier","321","","2","519.95"
"02-13-24 / 06:14 PM","Lower Tier","138 1","26","2","397.75"
"02-13-24 / 02:25 PM","Middle Tier","321","","1","519.95"
"02-12-24 / 10:55 AM","Upper Tier","602 1","18","1","377"
"02-09-24 / 07:03 AM","Upper Tier","632 1","8","4","675"
"02-09-24 / 02:55 AM","Arena Floor","A7","DD","2","1849.43"
"02-06-24 / 03:43 PM","Arena Floor","E6","","2","971.1"
"02-05-24 / 08:25 PM","Upper Tier","630 1","34","2","513.12"
"02-05-24 / 08:25 PM","Lower Tier","102 2","","4","810.22"
"02-05-24 / 08:25 PM","Arena Floor","Arena Floor","","1","1125"
"02-04-24 / 05:37 AM","Arena Floor","E5","A","4","928.75"
"02-03-24 / 01:17 PM","Arena Floor","E6","D","2","765"
"02-02-24 / 07:46 AM","Lower Tier","128 1","14","4","669.5"
"02-01-24 / 03:13 AM","Lower Tier","113 2","40","2","532.39"
"01-31-24 / 07:34 PM","Arena Floor","B4","","2","1403.93"
"01-28-24 / 07:23 AM","Middle Tier","402","15","2","346.37"
"01-27-24 / 03:23 PM","Upper Tier","629 2","38","2","239.27"
"01-26-24 / 03:14 PM","Arena Floor","A7","DD","4","1295.15"
"01-26-24 / 08:47 AM","Upper Tier","601 1","18","1","511.42"
"01-25-24 / 08:48 AM","Middle Tier","402","6","4","321.82"
"01-25-24 / 12:16 AM","Middle Tier","Middle Tier","","2","380.95"
"01-24-24 / 09:41 AM","Middle Tier","402","1","1","349.45"
"01-23-24 / 10:55 PM","Upper Tier","605 2","31","2","297.05"
"01-23-24 / 10:55 PM","Upper Tier","Upper Tier","","1","450.32"
"01-23-24 / 02:33 PM","Middle Tier","402","1","2","349.45"
"01-23-24 / 04:36 AM","Arena Floor","C4","M","2","1324.16"
"01-05-24 / 09:56 PM","Lower Tier","Lower Tier","","4","180.81"
"12-31-23 / 09:32 AM","Lower Tier","103 1","14","1","333.59"
"12-31-23 / 02:17 AM","Upper Tier","612 1","","1","426.35"
"12-08-23 / 04:45 AM","Middle Tier","403","1","2","352.5"
"11-27-23 / 04:58 PM","Arena Floor","C3","ZA","4","1529.1"
"11-26-23 / 06:32 AM","Upper Tier","602 1","","1","177.12"
"11-26-23 / 12:34 AM","Upper Tier","602 1","","1","177.12"
"11-26-23 / 12:34 AM","Arena Floor","C3","X","2","1619.1"
"11-14-23 / 07:31 AM","Upper Tier","604 2","5","0","518.34"
"11-14-23 / 07:31 AM","Upper Tier","Upper Tier","","4","285.57"
