"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"11-25-23 / 01:59 AM","Upper Seating","Cadeira Superior Norte A","","3","366.67"
"11-25-23 / 01:59 AM","Upper Seating","Cadeira Superior","0","2","587.26"
"11-24-23 / 09:24 PM","Floor","Pista Premium.","","1","513.86"
"11-24-23 / 04:29 PM","Floor","Pista Premium.","","2","550.56"
"11-24-23 / 04:29 PM","Floor","Pista Premium.","","1","513"
"11-24-23 / 04:29 PM","Lower Tier","Cadeira Inferior Norte B","","1","366.86"
"11-23-23 / 01:34 PM","Boxes","Camarote","","2","1100.51"
"11-23-23 / 03:53 AM","Floor","Pista Premium.","","1","514.93"
"11-22-23 / 07:27 PM","Floor","Pista Premium.","","4","723.57"
"11-22-23 / 10:47 AM","Floor","Pista Premium.","","2","688.68"
"11-22-23 / 10:47 AM","Upper Seating","Cadeira Superior Norte A","","2","358.11"
"11-22-23 / 07:51 AM","Lower Tier","Cadeira Inferior","","1","587.67"
"11-22-23 / 01:46 AM","Lower Tier","Cadeira Inferior Norte A","Visão","1","556.32"
"11-21-23 / 09:50 AM","Upper Seating","Cadeira Superior Norte A","GA","2","441"
"11-19-23 / 03:50 PM","Lower Tier","Cadeira Inferior Norte A","","2","557.44"
"11-19-23 / 12:16 PM","Upper Seating","Cadeira Superior","","2","495"
"11-19-23 / 09:17 AM","Lower Tier","Cadeira Inferior Norte A","","1","438.49"
"11-18-23 / 09:44 PM","Lower Tier","Cadeira Inferior","livre","1","458.63"
"11-18-23 / 04:06 AM","Upper Seating","Cadeira Superior Norte A","","2","315"
"11-17-23 / 02:31 PM","Floor","Pista Premium.","","2","629.32"
"11-16-23 / 05:33 PM","Lower Tier","Cadeira Inferior Norte B","","2","285.76"
"11-16-23 / 01:14 PM","Floor","Pista Premium.","","2","740.37"
"11-16-23 / 09:48 AM","Lower Tier","Cadeira Inferior","","2","727.26"
"11-15-23 / 09:54 PM","Floor","Pista Premium.","","1","647.38"
"11-15-23 / 09:54 PM","Floor","Pista Premium.","","2","463.5"
"11-15-23 / 09:54 PM","Lower Tier","Cadeira Inferior","Karma","2","652.18"
"11-15-23 / 07:55 PM","Lower Tier","Cadeira Inferior Norte B","GA","2","719.1"
"11-15-23 / 02:17 PM","Floor","Pista Premium.","","2","554.71"
"11-15-23 / 02:17 PM","Boxes","Camarote","","6","1438.07"
"11-15-23 / 08:54 AM","Lower Tier","Cadeira Inferior Norte A","","2","367.38"
"11-14-23 / 10:29 PM","Floor","Pista Premium.","","2","549.97"
"11-14-23 / 08:38 PM","Lower Tier","Cadeira Inferior Norte B","","2","282.05"
"11-14-23 / 06:55 PM","Lower Tier","Cadeira Inferior","","1","495.14"
"11-14-23 / 07:31 AM","Upper Seating","Cadeira Superior Norte B","","1","275.08"
"11-14-23 / 07:31 AM","Upper Seating","Cadeira Superior","128","2","458.46"
"11-14-23 / 05:56 AM","Upper Seating","Cadeira Superior","","0","403.45"
"11-14-23 / 05:56 AM","Floor","Pista Premium.","","2","550.16"
"11-14-23 / 05:56 AM","Lower Tier","Cadeira Inferior Norte B","","0","265.91"
