"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"08-19-24 / 02:55 PM","Floor","Front Standing Left","GA","5","1347.95"
"08-19-24 / 02:55 PM","Floor","General Admission","","4","1294.04"
"08-19-24 / 08:15 AM","Boxes","Boxes","","5","1709.35"
"08-19-24 / 08:14 AM","Lower Tier","121","21","2","1456.88"
"08-19-24 / 08:14 AM","Lower Tier","127","23","2","1155.51"
"08-19-24 / 08:14 AM","Floor","General Admission","","4","915.75"
"08-19-24 / 08:14 AM","Lower Tier","143","15","2","2108.79"
"08-19-24 / 08:14 AM","Lower Tier","111","10","1","1210.68"
"08-19-24 / 08:14 AM","Lower Tier","142","26","2","1051.4"
"08-19-24 / 08:14 AM","Upper Tier","545","22","1","674.82"
"08-19-24 / 08:14 AM","Lower Tier","122","14","1","955.77"
"08-19-24 / 08:14 AM","Lower Tier","102","24","1","1042.66"
"08-19-24 / 08:14 AM","Upper Tier","507","1","1","1003.96"
"08-19-24 / 08:14 AM","Floor","General Admission","GA","2","1024.45"
"08-19-24 / 08:14 AM","Upper Tier","548","1","1","942.48"
"08-19-24 / 08:14 AM","Upper Tier","518","25","1","773.46"
"08-19-24 / 08:14 AM","Upper Tier","529","29","1","778.57"
"08-19-24 / 08:14 AM","Upper Tier","532","36","1","724.08"
"08-19-24 / 08:14 AM","Lower Tier","143","16","1","988.5"
"08-19-24 / 08:14 AM","Middle Tier","206","7","2","1202.02"
"08-19-24 / 08:14 AM","Lower Tier","122","6","1","959.5"
"08-19-24 / 08:14 AM","Lower Tier","102","6","4","1101.57"
"08-19-24 / 08:14 AM","Middle Tier","228","15","1","896.24"
"08-19-24 / 08:14 AM","Lower Tier","101","7","4","1032.3"
"08-19-24 / 08:14 AM","Upper Tier","544","19","2","624.38"
"08-19-24 / 08:14 AM","Upper Tier","545","21","3","826.72"
"08-19-24 / 08:14 AM","Upper Tier","544","4","2","870.23"
"08-19-24 / 08:14 AM","Lower Tier","143","6","2","1556.64"
"08-19-24 / 08:14 AM","Middle Tier","213","7","3","1738.71"
"08-19-24 / 08:14 AM","Middle Tier","229","10","2","1581.6"
"08-19-24 / 08:14 AM","Floor","Front Standing Left","","1","1892.65"
"08-19-24 / 08:14 AM","Lower Tier","105","41","2","1054.4"
"08-19-24 / 08:14 AM","Middle Tier","202","10","2","1687.03"
"08-19-24 / 08:14 AM","Upper Tier","529","8","1","804.94"
"08-19-24 / 04:00 AM","Lower Tier","124","6","1","1843"
"08-19-24 / 04:00 AM","Lower Tier","121","21","2","1456.88"
"08-19-24 / 04:00 AM","Lower Tier","143","13","1","1046.68"
"08-19-24 / 04:00 AM","Lower Tier","123","12","4","1006.49"
"08-19-24 / 04:00 AM","Lower Tier","111","25","4","961.94"
"08-19-24 / 04:00 AM","Lower Tier","143","15","1","1022.96"
"08-19-24 / 04:00 AM","Lower Tier","143","10","2","986.64"
"08-19-24 / 04:00 AM","Lower Tier","112","20","4","989.84"
"08-19-24 / 04:00 AM","Floor","General Admission","","1","964.04"
"08-19-24 / 04:00 AM","Floor","Front Standing Right","","1","952.51"
"08-19-24 / 04:00 AM","Floor","General Admission","","2","958.78"
"08-19-24 / 03:59 AM","Lower Tier","127","43","1","690.11"
"08-19-24 / 03:59 AM","Floor","General Admission","","2","974.58"
"08-19-24 / 03:59 AM","Lower Tier","102","14","2","874.51"
"08-19-24 / 03:59 AM","Upper Tier","528","24","1","776.84"
"08-19-24 / 03:59 AM","Upper Tier","525","44","1","741.3"
"08-19-24 / 03:59 AM","Upper Tier","535","5","2","611.09"
"08-19-24 / 03:59 AM","Floor","Front Standing Right","","2","1791.11"
"08-19-24 / 03:59 AM","Floor","General Admission","","1","1017.68"
"08-19-24 / 03:59 AM","Lower Tier","141","41","1","1616.32"
"08-19-24 / 03:59 AM","Lower Tier","103","3","1","1264.32"
"08-19-24 / 03:59 AM","Floor","General Admission","","2","947.19"
"08-19-24 / 03:59 AM","Upper Tier","529","29","3","1201.11"
"08-19-24 / 03:59 AM","Floor","Front Standing Left","","1","1376.86"
"08-19-24 / 03:59 AM","Lower Tier","111","13","1","947.19"
"08-19-24 / 03:59 AM","Upper Tier","530","34","2","898.72"
"08-19-24 / 03:59 AM","Upper Tier","544","13","3","845.3"
"08-19-24 / 03:59 AM","Middle Tier","233","13","1","678.86"
"08-19-24 / 03:59 AM","Lower Tier","140","33","2","853.31"
"08-19-24 / 03:59 AM","Lower Tier","121","7","4","1410.62"
"08-19-24 / 03:59 AM","Upper Tier","516","24","1","963.8"
"08-19-24 / 03:59 AM","Lower Tier","125","40","1","1895.43"
"08-19-24 / 03:59 AM","Floor","General Admission","","1","957.82"
"08-19-24 / 03:59 AM","Upper Tier","528","24","1","897.96"
"08-19-24 / 03:59 AM","Lower Tier","113","44","1","840.49"
"08-19-24 / 03:59 AM","Middle Tier","233","11","1","778.23"
"08-19-24 / 03:59 AM","Upper Tier","501","15","1","1475.04"
"08-19-24 / 03:59 AM","Upper Tier","521","9","1","840.77"
"08-19-24 / 03:59 AM","Lower Tier","129","42","2","831.55"
"08-19-24 / 03:59 AM","Middle Tier","227","15","2","2107.2"
"08-19-24 / 03:59 AM","Lower Tier","126","22","2","969.86"
"08-19-24 / 03:59 AM","Upper Tier","525","31","1","838.66"
"08-19-24 / 03:59 AM","Upper Tier","507","5","1","874.21"
"08-19-24 / 03:59 AM","Lower Tier","103","24","1","1077.55"
"08-19-24 / 03:59 AM","Upper Tier","530","8","1","1182.91"
"08-19-24 / 03:59 AM","Middle Tier","243","4","1","539.4"
"08-19-24 / 03:59 AM","Upper Tier","534","25","2","693.27"
"08-19-24 / 03:59 AM","Lower Tier","138","44","4","791.79"
"08-19-24 / 03:59 AM","Middle Tier","221","9","1","1796.39"
"08-19-24 / 03:59 AM","Lower Tier","126","23","1","1197.27"
"08-19-24 / 03:59 AM","Floor","General Admission","","1","2107.2"
"08-19-24 / 03:58 AM","Upper Tier","550","","3","1568.76"
"08-19-24 / 03:58 AM","Lower Tier","126","22","1","894.51"
"08-19-24 / 03:58 AM","Upper Tier","511","2","2","1150.52"
"08-19-24 / 03:58 AM","Upper Tier","511","1","4","1405.26"
"08-19-24 / 03:58 AM","Floor","General Admission","","1","2106.15"
"08-19-24 / 03:58 AM","Upper Tier","508","26","4","1377.56"
"08-19-24 / 03:58 AM","Lower Tier","141","13","2","1843.8"
"08-19-24 / 03:58 AM","Floor","General Admission","","1","1791.12"
"08-19-24 / 03:58 AM","Floor","General Admission","","1","1569.65"
"08-18-24 / 11:30 PM","Floor","General Admission","GA","2","877.21"
"08-18-24 / 11:30 PM","Upper Tier","544","19","2","624.38"
"08-18-24 / 11:30 PM","Floor","Front Standing Left","","3","1061.44"
"08-18-24 / 11:30 PM","Lower Tier","115","42","2","898.98"
"08-18-24 / 11:30 PM","Upper Tier","544","26","4","591.08"
"08-18-24 / 11:30 PM","Upper Tier","544","9","2","600.55"
"08-18-24 / 11:30 PM","Upper Tier","522","29","2","717.55"
"08-18-24 / 11:30 PM","Lower Tier","143","8","2","1433.75"
"08-18-24 / 11:30 PM","Lower Tier","102","3","1","908.15"
"08-18-24 / 11:30 PM","Lower Tier","137","44","2","658.5"
"08-18-24 / 11:30 PM","Upper Tier","534","23","2","718.36"
"08-18-24 / 11:30 PM","Middle Tier","229","7","1","1549.78"
"08-18-24 / 07:10 PM","Upper Tier","545","21","1","602.81"
"08-18-24 / 07:10 PM","Upper Tier","544","12","2","537.34"
"08-18-24 / 07:10 PM","Upper Tier","530","14","2","829.7"
"08-18-24 / 07:10 PM","Middle Tier","236","2","4","652.18"
"08-18-24 / 07:10 PM","Lower Tier","122","36","2","918.37"
"08-18-24 / 07:10 PM","Upper Tier","535","10","1","511"
"08-18-24 / 07:10 PM","Lower Tier","102","4","2","1000.92"
"08-18-24 / 07:10 PM","Upper Tier","535","2","2","666.27"
"08-18-24 / 07:10 PM","Lower Tier","123","8","4","979.01"
"08-18-24 / 07:10 PM","Lower Tier","101","3","2","1073.5"
"08-18-24 / 07:10 PM","Lower Tier","139","32","2","1077.55"
"08-18-24 / 07:10 PM","Upper Tier","503","22","1","768.08"
"08-18-24 / 07:10 PM","Upper Tier","529","11","1","943.45"
"08-18-24 / 07:10 PM","Upper Tier","544","13","2","598.64"
"08-18-24 / 07:10 PM","Middle Tier","236","1","2","563.68"
"08-18-24 / 07:10 PM","Upper Tier","512","16","1","1197.27"
"08-18-24 / 07:10 PM","Middle Tier","229","2","2","1257.14"
"08-18-24 / 07:10 PM","Upper Tier","530","29","2","769.13"
"08-18-24 / 07:10 PM","Lower Tier","104","35","2","979.85"
"08-18-24 / 07:10 PM","Upper Tier","532","24","2","653.23"
"08-18-24 / 07:10 PM","Floor","General Admission","","4","842.87"
"08-18-24 / 03:13 PM","Floor","General Admission","","1","832.34"
"08-18-24 / 03:13 PM","Lower Tier","124","8","4","1116.8"
"08-18-24 / 03:13 PM","Lower Tier","124","12","2","1156.85"
"08-18-24 / 03:13 PM","Floor","General Admission","","1","855.74"
"08-18-24 / 03:13 PM","Lower Tier","123","3","1","1515.66"
"08-18-24 / 03:13 PM","Upper Tier","546","19","2","557.78"
"08-18-24 / 03:13 PM","Lower Tier","102","","2","986.64"
"08-18-24 / 03:13 PM","Upper Tier","528","15","2","897.96"
"08-18-24 / 03:13 PM","Floor","General Admission","","2","862.04"
"08-18-24 / 03:13 PM","Middle Tier","210","14","1","1422.36"
"08-18-24 / 03:13 PM","Upper Tier","532","6","2","646.53"
"08-18-24 / 03:13 PM","Floor","General Admission","","1","848.86"
"08-18-24 / 03:13 PM","Floor","General Admission","","1","863.95"
"08-18-24 / 03:13 PM","Upper Tier","515","11","2","797.38"
"08-18-24 / 03:13 PM","Middle Tier","232","16","3","958.17"
"08-18-24 / 03:13 PM","Upper Tier","506","6","2","874.01"
"08-18-24 / 03:13 PM","Upper Tier","521","28","2","846.52"
"08-18-24 / 03:13 PM","Upper Tier","533","23","2","631.11"
"08-18-24 / 03:13 PM","Floor","Front Standing Right","","1","1285.39"
"08-18-24 / 03:13 PM","Lower Tier","107","34","1","792.42"
"08-18-24 / 03:13 PM","Lower Tier","141","20","2","1364.55"
"08-18-24 / 03:13 PM","Middle Tier","246","14","2","620.58"
"08-18-24 / 03:13 PM","Floor","Front Standing Left","","1","1235"
"08-18-24 / 03:13 PM","Middle Tier","233","12","2","1286.87"
"08-18-24 / 03:13 PM","Lower Tier","107","37","2","1109.36"
"08-18-24 / 03:13 PM","Middle Tier","233","5","1","843.29"
"08-18-24 / 03:13 PM","Floor","General Admission","","2","1630.89"
"08-18-24 / 03:13 PM","Floor","General Admission","","2","1109.36"
"08-18-24 / 03:13 PM","Upper Tier","532","6","1","682.45"
"08-18-24 / 03:13 PM","Upper Tier","518","25","1","832.11"
"08-18-24 / 03:13 PM","Upper Tier","532","1","2","1087.25"
"08-18-24 / 03:13 PM","Upper Tier","520","15","2","887.64"
"08-18-24 / 03:13 PM","Upper Tier","507","1","1","1038.44"
"08-18-24 / 03:13 PM","Lower Tier","102","35","1","1274.07"
"08-18-24 / 03:13 PM","Lower Tier","102","24","1","1340.92"
"08-18-24 / 03:13 PM","Middle Tier","219","7","1","976.37"
"08-18-24 / 03:13 PM","Upper Tier","525","10","1","814.15"
"08-18-24 / 03:13 PM","Lower Tier","139","41","1","742.31"
"08-18-24 / 03:13 PM","Upper Tier","506","4","1","778.23"
"08-18-24 / 12:13 PM","Upper Tier","503","22","1","818.65"
"08-18-24 / 12:13 PM","Middle Tier","236","1","2","658.5"
"08-18-24 / 12:13 PM","Upper Tier","534","9","2","624.38"
"08-18-24 / 12:13 PM","Upper Tier","509","21","2","811.69"
"08-18-24 / 12:13 PM","Lower Tier","126","22","3","1475.04"
"08-18-24 / 12:13 PM","Upper Tier","519","4","1","912.2"
"08-18-24 / 12:13 PM","Lower Tier","112","3","1","912.2"
"08-18-24 / 12:13 PM","Lower Tier","102","7","1","718.37"
"08-18-24 / 12:13 PM","Upper Tier","543","11","1","538.78"
"08-18-24 / 12:13 PM","Upper Tier","544","27","2","535.23"
"08-18-24 / 12:13 PM","Middle Tier","236","14","1","518.65"
"08-18-24 / 12:13 PM","Upper Tier","536","21","2","532.8"
"08-18-24 / 12:13 PM","Upper Tier","544","8","1","504.75"
"08-18-24 / 12:13 PM","Lower Tier","125","26","2","1849.08"
"08-18-24 / 12:13 PM","Lower Tier","141","41","4","1346.93"
"08-18-24 / 12:13 PM","Upper Tier","536","12","2","640.7"
"08-18-24 / 12:12 PM","Upper Tier","536","4","2","581.22"
"08-18-24 / 12:12 PM","Upper Tier","548","5","1","581.82"
"08-18-24 / 12:12 PM","Upper Tier","544","27","2","542.6"
"08-18-24 / 12:12 PM","Lower Tier","144","10","2","992.63"
"08-18-24 / 12:12 PM","Lower Tier","109","19","1","1003.27"
"08-18-24 / 12:12 PM","Middle Tier","244","2","2","609.41"
"08-18-24 / 12:12 PM","Upper Tier","545","4","2","652.67"
"08-18-24 / 12:12 PM","Upper Tier","544","12","2","611.09"
"08-18-24 / 12:12 PM","Upper Tier","534","20","1","517.43"
"08-18-24 / 12:12 PM","Upper Tier","544","2","1","506.11"
"08-18-24 / 12:12 PM","Upper Tier","536","8","1","421.44"
"08-18-24 / 12:12 PM","Lower Tier","122","6","1","1437.12"
"08-18-24 / 12:12 PM","Upper Tier","536","16","1","446.73"
"08-18-24 / 12:12 PM","Lower Tier","124","5","4","1123.73"
